event_id,template_id,match_time,match_index,correlation,station,network,channel,image_path,image_norm_path,image_overlay_path,sac_path,template_path
motif3_b_match13,motif3_b,2024-09-23T00:10:55.948040Z,163987,0.916898250945,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif3_b_match13.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif3_b_match13_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif3_b_match13_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif3_b_match13.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif3_b.sac
motif3_b_match14,motif3_b,2024-09-23T01:53:57.880417Z,1709470,0.910403921636,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif3_b_match14.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif3_b_match14_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif3_b_match14_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif3_b_match14.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif3_b.sac
motif3_b_match15,motif3_b,2024-09-23T00:24:57.988091Z,374497,0.904283742863,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif3_b_match15.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif3_b_match15_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif3_b_match15_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif3_b_match15.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif3_b.sac
motif5_a_match16,motif5_a,2024-09-23T00:25:19.600093Z,379900,0.964547972115,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_a_match16.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_a_match16_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_a_match16_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_a_match16.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_a.sac
motif5_a_match17,motif5_a,2024-09-23T00:25:36.032094Z,384008,0.95921582939,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_a_match17.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_a_match17_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_a_match17_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_a_match17.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_a.sac
motif5_a_match18,motif5_a,2024-09-23T01:28:03.808322Z,1320952,0.948801249049,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_a_match18.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_a_match18_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_a_match18_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_a_match18.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_a.sac
motif5_a_match19,motif5_a,2024-09-23T01:59:30.340438Z,1792585,0.937117531497,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_a_match19.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_a_match19_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_a_match19_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_a_match19.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_a.sac
motif5_a_match20,motif5_a,2024-09-23T00:24:57.992091Z,374498,0.923459566895,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_a_match20.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_a_match20_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_a_match20_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_a_match20.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_a.sac
motif5_a_match21,motif5_a,2024-09-23T01:04:12.808235Z,963202,0.910860638866,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_a_match21.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_a_match21_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_a_match21_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_a_match21.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_a.sac
motif5_a_match22,motif5_a,2024-09-23T00:25:51.372095Z,387843,0.909454793308,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_a_match22.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_a_match22_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_a_match22_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_a_match22.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_a.sac
motif5_a_match23,motif5_a,2024-09-23T01:32:57.584340Z,1394396,0.90746549039,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_a_match23.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_a_match23_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_a_match23_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_a_match23.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_a.sac
motif5_b_match24,motif5_b,2024-09-23T01:21:01.736297Z,1215434,0.964547972115,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_b_match24.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_b_match24_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_b_match24_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_b_match24.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_b.sac
motif5_b_match25,motif5_b,2024-09-23T01:28:03.812322Z,1320953,0.933723977285,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_b_match25.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_b_match25_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_b_match25_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_b_match25.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_b.sac
motif5_b_match26,motif5_b,2024-09-23T00:25:36.032094Z,384008,0.925927182886,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_b_match26.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_b_match26_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_b_match26_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_b_match26.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_b.sac
motif5_b_match27,motif5_b,2024-09-23T01:59:30.340438Z,1792585,0.908607449546,,,,results/002Hours-250Hz-1.0s-GPU/detections/images/motif5_b_match27.png,results/002Hours-250Hz-1.0s-GPU/detections/images_normalized/motif5_b_match27_norm.png,results/002Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif5_b_match27_overlay.png,results/002Hours-250Hz-1.0s-GPU/detections/traces/motif5_b_match27.sac,results/002Hours-250Hz-1.0s-GPU/templates/traces/motif5_b.sac
