template_id,start_time,end_time,station,network,channel,latitude,longitude,sampling_rate,start_index
motif5_b,2024-09-23T00:25:19.600093Z,2024-09-23T00:25:20.596093Z,,,,,,249.999984741,379900
motif5_a,2024-09-23T01:21:01.736297Z,2024-09-23T01:21:02.732297Z,,,,,,249.999984741,1215434
motif3_a,2024-09-23T01:28:03.804322Z,2024-09-23T01:28:04.800323Z,,,,,,249.999984741,1320951
motif3_b,2024-09-23T01:59:30.336438Z,2024-09-23T01:59:31.332438Z,,,,,,249.999984741,1792584
