event_id,template_id,match_time,match_index,correlation,station,network,channel,image_path,image_norm_path,image_overlay_path,sac_path,template_path
motif4_a_match17,motif4_a,2024-09-23T02:46:16.444609Z,2494111,0.92563217276,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match17.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match17_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match17_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match17.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match18,motif4_a,2024-09-23T02:42:20.540595Z,2435135,0.913050883995,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match18.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match18_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match18_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match18.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match19,motif4_a,2024-09-23T04:32:37.392998Z,4089348,0.911611380944,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match19.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match19_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match19_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match19.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match20,motif4_a,2024-09-23T03:43:05.572817Z,3346393,0.908989897349,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match20.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match20_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match20_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match20.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match21,motif4_a,2024-09-23T05:18:12.561165Z,4773140,0.908886645429,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match21.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match21_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match21_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match21.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match22,motif4_a,2024-09-23T05:46:19.405268Z,5194851,0.908821993889,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match22.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match22_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match22_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match22.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match23,motif4_a,2024-09-23T04:23:11.004964Z,3947751,0.908602068499,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match23.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match23_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match23_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match23.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match24,motif4_a,2024-09-23T01:28:03.812322Z,1320953,0.907656231502,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match24.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match24_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match24_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match24.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match25,motif4_a,2024-09-23T05:16:06.421158Z,4741605,0.907095644369,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match25.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match25_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match25_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match25.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match26,motif4_a,2024-09-23T03:36:20.792792Z,3245198,0.907025982564,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match26.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match26_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match26_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match26.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match27,motif4_a,2024-09-23T05:35:17.709228Z,5029427,0.905195575605,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match27.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match27_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match27_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match27.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match28,motif4_a,2024-09-23T03:30:51.536772Z,3162884,0.90315174364,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match28.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match28_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match28_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match28.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match29,motif4_a,2024-09-23T02:57:18.920649Z,2659730,0.902864842521,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match29.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match29_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match29_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match29.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match30,motif4_a,2024-09-23T02:45:10.852605Z,2477713,0.90245490903,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match30.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match30_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match30_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match30.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match31,motif4_a,2024-09-23T02:20:55.604516Z,2113901,0.901955397388,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match31.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match31_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match31_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match31.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_a_match32,motif4_a,2024-09-23T02:57:43.596651Z,2665899,0.90050658898,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_a_match32.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_a_match32_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_a_match32_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_a_match32.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_a.sac
motif4_b_match33,motif4_b,2024-09-23T04:36:41.689013Z,4150422,0.992205634046,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match33.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match33_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match33_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match33.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match34,motif4_b,2024-09-23T05:42:24.713254Z,5136178,0.982024783606,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match34.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match34_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match34_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match34.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match35,motif4_b,2024-09-23T03:04:43.664676Z,2770916,0.953497749963,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match35.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match35_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match35_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match35.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match36,motif4_b,2024-09-23T05:15:00.309154Z,4725077,0.949623264697,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match36.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match36_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match36_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match36.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match37,motif4_b,2024-09-23T02:53:20.132635Z,2600033,0.948701547062,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match37.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match37_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match37_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match37.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match38,motif4_b,2024-09-23T03:03:23.532672Z,2750883,0.935279680156,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match38.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match38_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match38_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match38.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match39,motif4_b,2024-09-23T05:09:46.901134Z,4646725,0.932766326807,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match39.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match39_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match39_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match39.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match40,motif4_b,2024-09-23T02:35:13.252568Z,2328313,0.93021415388,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match40.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match40_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match40_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match40.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match41,motif4_b,2024-09-23T00:24:57.992091Z,374498,0.929702353664,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match41.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match41_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match41_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match41.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match42,motif4_b,2024-09-23T01:32:57.584340Z,1394396,0.926782359835,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match42.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match42_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match42_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match42.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match43,motif4_b,2024-09-23T04:55:00.477080Z,4425119,0.926495106354,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match43.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match43_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match43_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match43.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match44,motif4_b,2024-09-23T04:17:16.680942Z,3859170,0.920426270521,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match44.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match44_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match44_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match44.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match45,motif4_b,2024-09-23T04:23:00.696963Z,3945174,0.917411803923,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match45.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match45_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match45_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match45.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match46,motif4_b,2024-09-23T04:36:41.589013Z,4150397,0.915102617184,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match46.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match46_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match46_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match46.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match47,motif4_b,2024-09-23T05:44:52.441263Z,5173110,0.912309820217,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match47.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match47_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match47_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match47.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match48,motif4_b,2024-09-23T05:18:12.561165Z,4773140,0.910992562493,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match48.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match48_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match48_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match48.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match49,motif4_b,2024-09-23T00:57:22.312210Z,860578,0.910782261196,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match49.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match49_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match49_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match49.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match50,motif4_b,2024-09-23T02:46:16.444609Z,2494111,0.910456665651,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match50.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match50_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match50_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match50.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match51,motif4_b,2024-09-23T02:42:20.540595Z,2435135,0.909812281645,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match51.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match51_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match51_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match51.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match52,motif4_b,2024-09-23T04:32:37.392998Z,4089348,0.909399647032,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match52.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match52_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match52_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match52.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match53,motif4_b,2024-09-23T03:51:58.772850Z,3479693,0.908867562184,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match53.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match53_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match53_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match53.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
motif4_b_match54,motif4_b,2024-09-23T05:35:17.705228Z,5029426,0.908184705522,,,,results/006Hours-250Hz-1.0s-GPU/detections/images/motif4_b_match54.png,results/006Hours-250Hz-1.0s-GPU/detections/images_normalized/motif4_b_match54_norm.png,results/006Hours-250Hz-1.0s-GPU/detections/images_norm_overlays/motif4_b_match54_overlay.png,results/006Hours-250Hz-1.0s-GPU/detections/traces/motif4_b_match54.sac,results/006Hours-250Hz-1.0s-GPU/templates/traces/motif4_b.sac
